SurgeCon Assessment  Date ,Year-Month,Site Name,SurgeCon Level,SurgeCon Score,SurgeCon Scale,Modified By
2022-09-04 9:25,2022-September,Carbonear General Hospital,4,27,0.272000015,emerg.emerg
2022-09-04 20:20,2022-September,Carbonear General Hospital,4,31,0.310000002,emerg.emerg
2022-09-04 20:21,2022-September,Carbonear General Hospital,4,28,0.280000001,emerg.emerg
2022-09-04 22:56,2022-September,Carbonear General Hospital,3,24,0.238999993,emerg.emerg
2022-09-05 20:16,2022-September,Carbonear General Hospital,4,31,0.307000011,emerg.emerg
2022-09-06 0:11,2022-September,Carbonear General Hospital,3,20,0.197000012,emerg.emerg
2022-09-06 13:51,2022-September,Carbonear General Hospital,3,24,0.243500024,emerg.emerg
2022-09-07 8:06,2022-September,Carbonear General Hospital,2,13,0.133000001,emerg.emerg
2022-09-07 12:27,2022-September,Carbonear General Hospital,4,32,0.323499978,emerg.emerg
2022-09-07 14:04,2022-September,Carbonear General Hospital,5,34,0.338499993,emerg.emerg
2022-09-08 3:04,2022-September,Carbonear General Hospital,4,31,0.305500001,emerg.emerg
2022-09-08 19:45,2022-September,Carbonear General Hospital,5,35,0.348999977,emerg.emerg
2022-09-09 10:01,2022-September,Carbonear General Hospital,5,42,0.414999992,emerg.emerg
2022-09-09 13:16,2022-September,Carbonear General Hospital,5,35,0.344999999,emerg.emerg
2022-09-09 17:39,2022-September,Carbonear General Hospital,4,29,0.285000026,emerg.emerg
2022-09-10 8:51,2022-September,Carbonear General Hospital,5,34,0.338499993,emerg.emerg
2022-09-10 17:02,2022-September,Carbonear General Hospital,5,42,0.42049998,emerg.emerg
2022-09-11 10:04,2022-September,Carbonear General Hospital,5,38,0.384499997,emerg.emerg
2022-09-11 15:58,2022-September,Carbonear General Hospital,4,31,0.310500026,emerg.emerg
2022-09-12 8:26,2022-September,Carbonear General Hospital,4,31,0.310499996,emerg.emerg
2022-09-12 10:44,2022-September,Carbonear General Hospital,5,36,0.358500034,emerg.emerg
2022-09-13 20:25,2022-September,Carbonear General Hospital,4,29,0.291500002,emerg.emerg
2022-09-13 23:30,2022-September,Carbonear General Hospital,5,34,0.337500006,emerg.emerg
2022-09-14 3:04,2022-September,Carbonear General Hospital,5,40,0.395500004,emerg.emerg
2022-09-14 7:55,2022-September,Carbonear General Hospital,5,44,0.4375,emerg.emerg
2022-09-16 8:33,2022-September,Carbonear General Hospital,5,44,0.444000006,emerg.emerg
2022-09-16 10:48,2022-September,Carbonear General Hospital,5,37,0.367000014,emerg.emerg
2022-09-16 13:54,2022-September,Carbonear General Hospital,4,32,0.324000001,emerg.emerg
2022-09-16 16:13,2022-September,Carbonear General Hospital,5,34,0.338999987,emerg.emerg
2022-09-17 8:53,2022-September,Carbonear General Hospital,3,23,0.230000004,emerg.emerg
2022-09-17 13:09,2022-September,Carbonear General Hospital,4,27,0.268999994,emerg.emerg
2022-09-17 16:56,2022-September,Carbonear General Hospital,4,33,0.334500015,emerg.emerg
2022-09-18 8:48,2022-September,Carbonear General Hospital,3,17,0.171000004,emerg.emerg
2022-09-18 10:30,2022-September,Carbonear General Hospital,3,23,0.230000004,emerg.emerg
2022-09-18 13:21,2022-September,Carbonear General Hospital,4,26,0.256999999,emerg.emerg
2022-09-18 16:46,2022-September,Carbonear General Hospital,5,34,0.336000025,emerg.emerg
2022-09-18 18:45,2022-September,Carbonear General Hospital,5,38,0.377000004,emerg.emerg
2022-09-19 8:07,2022-September,Carbonear General Hospital,3,25,0.251000017,emerg.emerg
2022-09-19 12:20,2022-September,Carbonear General Hospital,5,37,0.368000001,emerg.emerg
2022-09-20 8:30,2022-September,Carbonear General Hospital,3,19,0.186000004,emerg.emerg
2022-09-20 11:48,2022-September,Carbonear General Hospital,3,20,0.199000001,emerg.emerg
2022-09-20 18:43,2022-September,Carbonear General Hospital,5,46,0.462500006,emerg.emerg
2022-09-21 20:27,2022-September,Carbonear General Hospital,5,40,0.402500004,emerg.emerg
2022-09-21 22:41,2022-September,Carbonear General Hospital,4,29,0.286500007,emerg.emerg
2022-09-22 5:30,2022-September,Carbonear General Hospital,3,20,0.202500001,emerg.emerg
2022-09-22 20:20,2022-September,Carbonear General Hospital,3,23,0.227999985,emerg.emerg
2022-09-22 22:54,2022-September,Carbonear General Hospital,3,17,0.171999991,emerg.emerg
2022-09-23 1:07,2022-September,Carbonear General Hospital,3,17,0.167999998,emerg.emerg
2022-09-23 5:20,2022-September,Carbonear General Hospital,3,18,0.17899999,emerg.emerg
2022-09-23 22:28,2022-September,Carbonear General Hospital,5,34,0.344500005,emerg.emerg
2022-09-24 13:40,2022-September,Carbonear General Hospital,5,51,0.506500006,emerg.emerg
2022-09-24 19:54,2022-September,Carbonear General Hospital,4,30,0.298500031,emerg.emerg
2022-09-25 3:18,2022-September,Carbonear General Hospital,4,28,0.279500008,emerg.emerg
2022-09-25 20:04,2022-September,Carbonear General Hospital,3,21,0.206500009,emerg.emerg
2022-09-25 22:01,2022-September,Carbonear General Hospital,3,19,0.192499995,emerg.emerg
2022-09-26 8:08,2022-September,Carbonear General Hospital,4,30,0.296499997,emerg.emerg
2022-09-26 10:27,2022-September,Carbonear General Hospital,4,31,0.31250003,emerg.emerg
2022-09-26 13:00,2022-September,Carbonear General Hospital,4,27,0.2685,emerg.emerg
2022-09-26 14:20,2022-September,Carbonear General Hospital,4,28,0.281500012,emerg.emerg
2022-09-26 17:24,2022-September,Carbonear General Hospital,4,26,0.259499997,emerg.emerg
2022-09-27 8:02,2022-September,Carbonear General Hospital,3,20,0.199500009,emerg.emerg
2022-09-27 10:19,2022-September,Carbonear General Hospital,3,24,0.243500009,emerg.emerg
2022-09-27 15:00,2022-September,Carbonear General Hospital,5,41,0.407499999,emerg.emerg
2022-09-27 18:10,2022-September,Carbonear General Hospital,5,47,0.467500001,emerg.emerg
2022-09-28 14:23,2022-September,Carbonear General Hospital,5,36,0.356000036,emerg.emerg
2022-09-29 12:31,2022-September,Carbonear General Hospital,4,30,0.298000008,emerg.emerg
2022-09-29 14:00,2022-September,Carbonear General Hospital,5,36,0.35799998,emerg.emerg
2022-09-29 21:30,2022-September,Carbonear General Hospital,4,27,0.268000007,emerg.emerg
2022-09-30 15:31,2022-September,Carbonear General Hospital,4,29,0.294500023,emerg.emerg
2022-09-30 20:06,2022-September,Carbonear General Hospital,4,29,0.28549999,emerg.emerg
2022-09-30 23:39,2022-September,Carbonear General Hospital,3,20,0.195500016,emerg.emerg
2022-10-01 5:11,2022-October,Carbonear General Hospital,3,20,0.198500007,emerg.emerg
2022-10-01 15:09,2022-October,Carbonear General Hospital,5,47,0.469000012,emerg.emerg
2022-10-02 15:19,2022-October,Carbonear General Hospital,5,35,0.349999994,emerg.emerg
2022-10-02 20:32,2022-October,Carbonear General Hospital,5,49,0.490999997,emerg.emerg
2022-10-02 23:18,2022-October,Carbonear General Hospital,5,55,0.546000004,emerg.emerg
2022-10-03 5:26,2022-October,Carbonear General Hospital,5,38,0.375999987,emerg.emerg
2022-10-03 8:26,2022-October,Carbonear General Hospital,5,40,0.396000028,emerg.emerg
2022-10-03 20:15,2022-October,Carbonear General Hospital,5,35,0.353999972,emerg.emerg
2022-10-04 3:54,2022-October,Carbonear General Hospital,4,31,0.305999994,emerg.emerg
2022-10-04 16:27,2022-October,Carbonear General Hospital,5,51,0.50999999,emerg.emerg
2022-10-04 21:19,2022-October,Carbonear General Hospital,4,31,0.305999994,emerg.emerg
2022-10-04 21:22,2022-October,Carbonear General Hospital,5,38,0.377999991,emerg.emerg
2022-10-05 6:38,2022-October,Carbonear General Hospital,3,22,0.215000004,emerg.emerg
2022-10-05 8:17,2022-October,Carbonear General Hospital,4,26,0.261999995,emerg.emerg
2022-10-05 10:38,2022-October,Carbonear General Hospital,4,29,0.291999996,emerg.emerg
2022-10-05 14:06,2022-October,Carbonear General Hospital,5,48,0.474999994,emerg.emerg
2022-10-05 18:01,2022-October,Carbonear General Hospital,5,36,0.360000014,emerg.emerg
2022-10-06 8:07,2022-October,Carbonear General Hospital,3,18,0.180999979,emerg.emerg
2022-10-06 10:41,2022-October,Carbonear General Hospital,3,19,0.186999992,emerg.emerg
2022-10-06 13:19,2022-October,Carbonear General Hospital,4,28,0.277999997,emerg.emerg
2022-10-06 18:18,2022-October,Carbonear General Hospital,4,33,0.333000004,emerg.emerg
2022-10-08 9:10,2022-October,Carbonear General Hospital,3,21,0.213,emerg.emerg
2022-10-08 13:07,2022-October,Carbonear General Hospital,5,35,0.346499979,emerg.emerg
2022-10-08 18:06,2022-October,Carbonear General Hospital,5,34,0.336499989,emerg.emerg
2022-10-09 8:03,2022-October,Carbonear General Hospital,3,25,0.252000004,emerg.emerg
2022-10-09 14:44,2022-October,Carbonear General Hospital,4,32,0.323000044,emerg.emerg
2022-10-10 19:55,2022-October,Carbonear General Hospital,5,41,0.405000001,emerg.emerg
2022-10-11 0:36,2022-October,Carbonear General Hospital,5,35,0.344999999,emerg.emerg
2022-10-11 20:52,2022-October,Carbonear General Hospital,4,28,0.276499987,emerg.emerg
2022-10-12 0:55,2022-October,Carbonear General Hospital,4,30,0.300999999,emerg.emerg
2022-10-12 5:15,2022-October,Carbonear General Hospital,4,33,0.327000022,emerg.emerg
2022-10-12 20:01,2022-October,Carbonear General Hospital,4,32,0.321999997,emerg.emerg
2022-10-13 23:11,2022-October,Carbonear General Hospital,5,39,0.388499975,emerg.emerg
2022-10-17 8:24,2022-October,Carbonear General Hospital,5,40,0.395500004,emerg.emerg
2022-10-17 13:07,2022-October,Carbonear General Hospital,4,33,0.327499986,emerg.emerg
2022-10-17 14:07,2022-October,Carbonear General Hospital,5,48,0.483499974,emerg.emerg
2022-10-18 8:41,2022-October,Carbonear General Hospital,4,29,0.287499994,emerg.emerg
2022-10-18 15:23,2022-October,Carbonear General Hospital,5,55,0.549499989,emerg.emerg
2022-10-19 19:51,2022-October,Carbonear General Hospital,5,47,0.4745,emerg.emerg
2022-10-19 21:56,2022-October,Carbonear General Hospital,4,27,0.269500017,emerg.emerg
2022-10-20 11:15,2022-October,Carbonear General Hospital,5,37,0.374000013,emerg.emerg
2022-10-20 20:12,2022-October,Carbonear General Hospital,4,28,0.277999997,emerg.emerg
2022-10-20 22:13,2022-October,Carbonear General Hospital,5,37,0.374000013,emerg.emerg
2022-10-21 1:41,2022-October,Carbonear General Hospital,4,29,0.288000017,emerg.emerg
2022-10-21 6:19,2022-October,Carbonear General Hospital,3,24,0.239999995,emerg.emerg
2022-10-21 16:40,2022-October,Carbonear General Hospital,5,36,0.360000014,emerg.emerg
2022-10-24 7:55,2022-October,Carbonear General Hospital,2,15,0.153999999,emerg.emerg
2022-10-24 10:36,2022-October,Carbonear General Hospital,4,32,0.319000006,emerg.emerg
2022-10-24 13:42,2022-October,Carbonear General Hospital,4,33,0.334000021,emerg.emerg
2022-10-24 17:05,2022-October,Carbonear General Hospital,4,27,0.273999989,emerg.emerg
2022-10-25 10:07,2022-October,Carbonear General Hospital,3,21,0.208999991,emerg.emerg
2022-10-25 13:15,2022-October,Carbonear General Hospital,4,29,0.289000005,emerg.emerg
2022-10-25 13:16,2022-October,Carbonear General Hospital,5,35,0.348999977,emerg.emerg
2022-10-27 9:37,2022-October,Carbonear General Hospital,5,45,0.446499974,emerg.emerg
2022-10-28 12:50,2022-October,Carbonear General Hospital,5,37,0.369500011,emerg.emerg
2022-10-28 20:35,2022-October,Carbonear General Hospital,4,30,0.303000003,emerg.emerg
2022-10-28 23:20,2022-October,Carbonear General Hospital,3,22,0.216000006,emerg.emerg
2022-10-29 5:49,2022-October,Carbonear General Hospital,3,18,0.180999979,emerg.emerg
2022-10-30 20:05,2022-October,Carbonear General Hospital,5,34,0.339000016,emerg.emerg
2022-10-30 21:58,2022-October,Carbonear General Hospital,4,33,0.332000017,emerg.emerg
2022-10-31 0:03,2022-October,Carbonear General Hospital,5,34,0.335999995,emerg.emerg
2022-10-31 5:35,2022-October,Carbonear General Hospital,4,30,0.303000003,emerg.emerg
2022-11-01 14:23,2022-November,Carbonear General Hospital,5,48,0.481999993,emerg.emerg
2022-11-02 8:22,2022-November,Carbonear General Hospital,5,37,0.369500011,emerg.emerg
2022-11-02 10:14,2022-November,Carbonear General Hospital,5,38,0.378499985,emerg.emerg
2022-11-02 13:26,2022-November,Carbonear General Hospital,5,42,0.42049998,emerg.emerg
2022-11-02 15:38,2022-November,Carbonear General Hospital,5,42,0.417499989,emerg.emerg
2022-11-02 18:58,2022-November,Carbonear General Hospital,5,40,0.399500012,emerg.emerg
2022-11-03 7:58,2022-November,Carbonear General Hospital,5,37,0.368499994,emerg.emerg
2022-11-03 11:07,2022-November,Carbonear General Hospital,5,41,0.413499981,emerg.emerg
2022-11-03 14:51,2022-November,Carbonear General Hospital,5,37,0.374500006,emerg.emerg
2022-11-03 18:29,2022-November,Carbonear General Hospital,5,38,0.377499998,emerg.emerg
2022-11-04 8:56,2022-November,Carbonear General Hospital,4,27,0.269500017,emerg.emerg
2022-11-04 11:39,2022-November,Carbonear General Hospital,4,29,0.292499989,emerg.emerg
2022-11-05 9:21,2022-November,Carbonear General Hospital,3,24,0.239500001,emerg.emerg
2022-11-05 14:33,2022-November,Carbonear General Hospital,5,45,0.449499995,emerg.emerg
2022-11-06 9:16,2022-November,Carbonear General Hospital,4,30,0.297500014,emerg.emerg
2022-11-06 14:26,2022-November,Carbonear General Hospital,4,28,0.277500004,emerg.emerg
2022-11-07 9:16,2022-November,Carbonear General Hospital,4,30,0.30250001,emerg.emerg
2022-11-07 14:51,2022-November,Carbonear General Hospital,5,34,0.342500001,emerg.emerg
2022-11-09 12:38,2022-November,Carbonear General Hospital,3,18,0.177499995,emerg.emerg
2022-11-10 8:53,2022-November,Carbonear General Hospital,3,21,0.209500015,emerg.emerg
2022-11-11 13:31,2022-November,Carbonear General Hospital,3,23,0.231000006,emerg.emerg
2022-11-11 15:41,2022-November,Carbonear General Hospital,3,22,0.220999986,emerg.emerg
2022-11-13 8:42,2022-November,Carbonear General Hospital,2,11,0.111999996,emerg.emerg
2022-11-14 12:10,2022-November,Carbonear General Hospital,5,44,0.438500017,emerg.emerg
2022-11-14 18:39,2022-November,Carbonear General Hospital,4,32,0.321500003,emerg.emerg
2022-11-16 15:06,2022-November,Carbonear General Hospital,5,45,0.449499965,emerg.emerg
2022-11-16 20:30,2022-November,Carbonear General Hospital,5,38,0.375500023,emerg.emerg
2022-11-16 20:31,2022-November,Carbonear General Hospital,5,38,0.375500023,emerg.emerg
2022-11-16 20:49,2022-November,Carbonear General Hospital,5,40,0.401500016,emerg.emerg
2022-11-21 0:19,2022-November,Carbonear General Hospital,4,30,0.301499993,emerg.emerg
2022-11-21 8:16,2022-November,Carbonear General Hospital,4,29,0.287499994,emerg.emerg
2022-11-21 10:34,2022-November,Carbonear General Hospital,4,30,0.300500005,emerg.emerg
2022-11-21 12:48,2022-November,Carbonear General Hospital,4,30,0.297999978,emerg.emerg
2022-11-21 16:05,2022-November,Carbonear General Hospital,3,21,0.206,emerg.emerg
2022-11-22 10:14,2022-November,Carbonear General Hospital,3,22,0.222499996,emerg.emerg
2022-11-22 13:25,2022-November,Carbonear General Hospital,3,19,0.189999998,emerg.emerg
2022-11-22 16:42,2022-November,Carbonear General Hospital,3,22,0.219000012,emerg.emerg
2022-11-23 16:47,2022-November,Carbonear General Hospital,2,12,0.118999995,emerg.emerg
2022-11-24 11:10,2022-November,Carbonear General Hospital,4,32,0.324000001,emerg.emerg
2022-11-24 12:02,2022-November,Carbonear General Hospital,5,46,0.46450001,emerg.emerg
2022-11-24 20:51,2022-November,Carbonear General Hospital,2,14,0.144500002,emerg.emerg
2022-11-25 16:32,2022-November,Carbonear General Hospital,4,29,0.293500006,emerg.emerg
2022-11-26 19:54,2022-November,Carbonear General Hospital,4,28,0.282499999,emerg.emerg
2022-11-26 22:15,2022-November,Carbonear General Hospital,4,28,0.279500008,emerg.emerg
2022-11-27 0:48,2022-November,Carbonear General Hospital,3,23,0.231999993,emerg.emerg
2022-11-27 7:31,2022-November,Carbonear General Hospital,3,20,0.203999996,emerg.emerg
2022-11-27 9:16,2022-November,Carbonear General Hospital,3,18,0.179500014,emerg.emerg
2022-11-27 10:51,2022-November,Carbonear General Hospital,5,39,0.388499975,emerg.emerg
2022-11-27 20:18,2022-November,Carbonear General Hospital,5,36,0.362500012,emerg.emerg
2022-11-27 23:22,2022-November,Carbonear General Hospital,4,26,0.25999999,emerg.emerg
2022-11-28 5:25,2022-November,Carbonear General Hospital,3,18,0.177000001,emerg.emerg
2022-11-28 16:24,2022-November,Carbonear General Hospital,2,16,0.155000001,emerg.emerg
2022-11-29 15:03,2022-November,Carbonear General Hospital,5,35,0.347000003,emerg.emerg
2022-11-29 20:39,2022-November,Carbonear General Hospital,2,11,0.114000008,emerg.emerg
2022-11-30 7:54,2022-November,Carbonear General Hospital,1,6,0.064000003,emerg.emerg
2022-11-30 13:11,2022-November,Carbonear General Hospital,3,18,0.180000007,emerg.emerg
2022-12-01 8:28,2022-December,Carbonear General Hospital,2,15,0.149000004,emerg.emerg
2022-12-01 10:30,2022-December,Carbonear General Hospital,3,25,0.25,emerg.emerg
2022-12-01 13:02,2022-December,Carbonear General Hospital,2,14,0.135000005,emerg.emerg
2022-12-01 16:25,2022-December,Carbonear General Hospital,3,22,0.219000012,emerg.emerg
2022-12-02 9:12,2022-December,Carbonear General Hospital,1,8,0.081999995,emerg.emerg
2022-12-02 15:34,2022-December,Carbonear General Hospital,2,16,0.159000009,emerg.emerg
2022-12-03 19:20,2022-December,Carbonear General Hospital,3,25,0.251000017,emerg.emerg
2022-12-05 20:03,2022-December,Carbonear General Hospital,4,29,0.287999988,emerg.emerg
2022-12-05 23:21,2022-December,Carbonear General Hospital,3,18,0.181999981,emerg.emerg
2022-12-06 4:48,2022-December,Carbonear General Hospital,3,17,0.172999993,emerg.emerg
2022-12-06 10:11,2022-December,Carbonear General Hospital,5,45,0.444999993,emerg.emerg
2022-12-06 14:59,2022-December,Carbonear General Hospital,5,46,0.46299994,emerg.emerg
2022-12-06 20:33,2022-December,Carbonear General Hospital,4,26,0.261999995,emerg.emerg
2022-12-07 1:38,2022-December,Carbonear General Hospital,3,22,0.216999993,emerg.emerg
2022-12-07 11:08,2022-December,Carbonear General Hospital,4,31,0.305000007,emerg.emerg
2022-12-07 17:05,2022-December,Carbonear General Hospital,5,47,0.468999982,emerg.emerg
2022-12-07 21:55,2022-December,Carbonear General Hospital,4,30,0.300000012,emerg.emerg
2022-12-08 5:35,2022-December,Carbonear General Hospital,3,21,0.208999991,emerg.emerg
2022-12-08 20:40,2022-December,Carbonear General Hospital,4,32,0.32100001,emerg.emerg
2022-12-09 10:32,2022-December,Carbonear General Hospital,3,21,0.207999989,emerg.emerg
2022-12-09 22:18,2022-December,Carbonear General Hospital,5,38,0.383000016,emerg.emerg
2022-12-10 14:54,2022-December,Carbonear General Hospital,3,22,0.22299999,emerg.emerg
2022-12-11 20:27,2022-December,Carbonear General Hospital,5,52,0.51700002,emerg.emerg
2022-12-12 8:50,2022-December,Carbonear General Hospital,5,39,0.393000036,emerg.emerg
2022-12-12 12:53,2022-December,Carbonear General Hospital,5,41,0.405999988,emerg.emerg
2022-12-13 8:11,2022-December,Carbonear General Hospital,4,33,0.33099997,emerg.emerg
2022-12-13 13:12,2022-December,Carbonear General Hospital,5,40,0.395000011,emerg.emerg
2022-12-13 15:51,2022-December,Carbonear General Hospital,3,18,0.184,emerg.emerg
2022-12-14 20:18,2022-December,Carbonear General Hospital,2,15,0.153999999,emerg.emerg
2022-12-15 4:35,2022-December,Carbonear General Hospital,1,8,0.082999989,emerg.emerg
2022-12-15 12:17,2022-December,Carbonear General Hospital,3,19,0.194000021,emerg.emerg
2022-12-15 20:22,2022-December,Carbonear General Hospital,5,47,0.465999991,emerg.emerg
2022-12-15 23:28,2022-December,Carbonear General Hospital,5,34,0.339000016,emerg.emerg
2022-12-16 1:29,2022-December,Carbonear General Hospital,4,28,0.278499991,emerg.emerg
2022-12-16 6:08,2022-December,Carbonear General Hospital,4,30,0.304500014,emerg.emerg
2022-12-17 20:53,2022-December,Carbonear General Hospital,4,30,0.303000003,emerg.emerg
2022-12-18 11:59,2022-December,Carbonear General Hospital,5,37,0.370999992,emerg.emerg
2022-12-18 23:31,2022-December,Carbonear General Hospital,5,49,0.492000014,emerg.emerg
2022-12-19 8:39,2022-December,Carbonear General Hospital,5,48,0.475999981,emerg.emerg
2022-12-19 10:22,2022-December,Carbonear General Hospital,5,58,0.574999988,emerg.emerg
2022-12-19 12:56,2022-December,Carbonear General Hospital,5,49,0.486000031,emerg.emerg
2022-12-19 16:35,2022-December,Carbonear General Hospital,5,48,0.479499996,emerg.emerg
2022-12-20 8:13,2022-December,Carbonear General Hospital,4,32,0.317500025,emerg.emerg
2022-12-20 10:42,2022-December,Carbonear General Hospital,5,36,0.35650003,emerg.emerg
2022-12-20 13:50,2022-December,Carbonear General Hospital,5,39,0.387999982,emerg.emerg
2022-12-20 17:48,2022-December,Carbonear General Hospital,5,41,0.407499999,emerg.emerg
2022-12-21 13:11,2022-December,Carbonear General Hospital,4,33,0.33099997,emerg.emerg
2022-12-22 17:29,2022-December,Carbonear General Hospital,4,31,0.309000015,emerg.emerg
2022-12-23 8:34,2022-December,Carbonear General Hospital,5,37,0.370000005,emerg.emerg
2022-12-23 9:56,2022-December,Carbonear General Hospital,5,38,0.378999978,emerg.emerg
2022-12-23 13:52,2022-December,Carbonear General Hospital,5,47,0.474000007,emerg.emerg
2022-12-23 16:56,2022-December,Carbonear General Hospital,5,37,0.371000022,emerg.emerg
2022-12-24 15:45,2022-December,Carbonear General Hospital,4,27,0.266000003,emerg.emerg
2022-12-27 20:01,2022-December,Carbonear General Hospital,3,24,0.244500011,emerg.emerg
2022-12-27 23:22,2022-December,Carbonear General Hospital,4,30,0.298500001,emerg.emerg
2022-12-28 7:00,2022-December,Carbonear General Hospital,5,41,0.413499981,emerg.emerg
2022-12-28 13:25,2022-December,Carbonear General Hospital,5,60,0.595499992,emerg.emerg
2022-12-28 20:08,2022-December,Carbonear General Hospital,5,38,0.381999999,emerg.emerg
2022-12-28 23:44,2022-December,Carbonear General Hospital,4,29,0.29400003,emerg.emerg
2022-12-29 5:44,2022-December,Carbonear General Hospital,4,31,0.309000015,emerg.emerg
2022-12-29 13:39,2022-December,Carbonear General Hospital,5,35,0.351000011,emerg.emerg
2022-12-31 19:41,2022-December,Carbonear General Hospital,3,23,0.229000002,emerg.emerg
2023-01-01 23:44,2023-January,Carbonear General Hospital,3,19,0.187999994,emerg.emerg
2023-01-02 9:00,2023-January,Carbonear General Hospital,4,32,0.316000015,emerg.emerg
2023-01-02 11:02,2023-January,Carbonear General Hospital,4,32,0.32099998,emerg.emerg
2023-01-02 13:11,2023-January,Carbonear General Hospital,5,41,0.408000022,emerg.emerg
2023-01-02 19:03,2023-January,Carbonear General Hospital,4,26,0.25999999,emerg.emerg
2023-01-03 9:30,2023-January,Carbonear General Hospital,3,18,0.183000013,emerg.emerg
2023-01-04 13:45,2023-January,Carbonear General Hospital,5,38,0.382999986,emerg.emerg
2023-01-05 6:17,2023-January,Carbonear General Hospital,3,17,0.167999998,emerg.emerg
2023-01-05 10:49,2023-January,Carbonear General Hospital,3,19,0.186999992,emerg.emerg
2023-01-05 21:44,2023-January,Carbonear General Hospital,3,24,0.243999973,emerg.emerg
2023-01-06 0:12,2023-January,Carbonear General Hospital,4,26,0.259499997,emerg.emerg
2023-01-07 10:04,2023-January,Carbonear General Hospital,2,15,0.145999998,emerg.emerg
2023-01-07 11:59,2023-January,Carbonear General Hospital,3,17,0.171000004,emerg.emerg
2023-01-07 16:11,2023-January,Carbonear General Hospital,3,17,0.166000009,emerg.emerg
2023-01-07 18:51,2023-January,Carbonear General Hospital,2,16,0.158000007,emerg.emerg
2023-01-08 8:15,2023-January,Carbonear General Hospital,4,26,0.263000011,emerg.emerg
2023-01-08 11:17,2023-January,Carbonear General Hospital,3,23,0.229000002,emerg.emerg
2023-01-08 14:45,2023-January,Carbonear General Hospital,3,23,0.232000008,emerg.emerg
2023-01-08 17:55,2023-January,Carbonear General Hospital,3,24,0.242000014,emerg.emerg
2023-01-08 21:25,2023-January,Carbonear General Hospital,4,33,0.324999988,emerg.emerg
2023-01-09 13:33,2023-January,Carbonear General Hospital,4,28,0.284500003,emerg.emerg
2023-01-09 13:33,2023-January,Carbonear General Hospital,4,31,0.312000006,emerg.emerg
2023-01-09 13:34,2023-January,Carbonear General Hospital,5,37,0.372000039,emerg.emerg
2023-01-10 9:22,2023-January,Carbonear General Hospital,3,21,0.207999989,emerg.emerg
2023-01-11 18:16,2023-January,Carbonear General Hospital,5,42,0.423000038,emerg.emerg
2023-01-12 12:52,2023-January,Carbonear General Hospital,5,45,0.450999975,emerg.emerg
2023-01-13 21:13,2023-January,Carbonear General Hospital,5,45,0.452499986,emerg.emerg
2023-01-15 19:48,2023-January,Carbonear General Hospital,4,26,0.260500014,emerg.emerg
2023-01-16 8:26,2023-January,Carbonear General Hospital,3,23,0.226500019,emerg.emerg
2023-01-16 11:26,2023-January,Carbonear General Hospital,4,26,0.256999999,emerg.emerg
2023-01-16 14:55,2023-January,Carbonear General Hospital,5,42,0.424000025,emerg.emerg
2023-01-16 18:22,2023-January,Carbonear General Hospital,5,35,0.349000007,emerg.emerg
2023-01-17 8:16,2023-January,Carbonear General Hospital,3,21,0.214499995,emerg.emerg
2023-01-17 11:54,2023-January,Carbonear General Hospital,4,28,0.279500008,emerg.emerg
2023-01-17 18:58,2023-January,Carbonear General Hospital,4,27,0.270500004,emerg.emerg
2023-01-18 8:39,2023-January,Carbonear General Hospital,3,20,0.19599998,emerg.emerg
2023-01-18 14:35,2023-January,Carbonear General Hospital,5,36,0.363000035,emerg.emerg
2023-01-19 9:17,2023-January,Carbonear General Hospital,3,20,0.199000001,emerg.emerg
2023-01-20 12:05,2023-January,Carbonear General Hospital,2,15,0.147,emerg.emerg
2023-01-20 16:52,2023-January,Carbonear General Hospital,2,14,0.140000001,emerg.emerg
2023-01-20 20:17,2023-January,Carbonear General Hospital,3,19,0.187000006,emerg.emerg
2023-01-21 14:34,2023-January,Carbonear General Hospital,2,12,0.122000009,emerg.emerg
2023-01-21 20:22,2023-January,Carbonear General Hospital,2,12,0.122000001,emerg.emerg
2023-01-22 1:48,2023-January,Carbonear General Hospital,2,12,0.122000001,emerg.emerg
2023-01-22 1:48,2023-January,Carbonear General Hospital,3,18,0.182000011,emerg.emerg
2023-01-22 13:44,2023-January,Carbonear General Hospital,4,33,0.327999979,emerg.emerg
2023-01-22 20:27,2023-January,Carbonear General Hospital,2,13,0.127000004,emerg.emerg
2023-01-22 23:31,2023-January,Carbonear General Hospital,2,15,0.150000006,emerg.emerg
2023-01-23 2:33,2023-January,Carbonear General Hospital,1,8,0.081,emerg.emerg
2023-01-23 6:36,2023-January,Carbonear General Hospital,2,15,0.150000006,emerg.emerg
2023-01-23 13:10,2023-January,Carbonear General Hospital,4,30,0.300999999,emerg.emerg
2023-01-23 20:44,2023-January,Carbonear General Hospital,4,27,0.273000002,emerg.emerg
2023-01-25 7:51,2023-January,Carbonear General Hospital,3,18,0.177000001,emerg.emerg
2023-01-25 11:39,2023-January,Carbonear General Hospital,3,24,0.238999993,emerg.emerg
2023-01-25 15:37,2023-January,Carbonear General Hospital,3,22,0.21800001,emerg.emerg
2023-01-25 18:40,2023-January,Carbonear General Hospital,3,20,0.200000003,emerg.emerg
2023-01-26 7:54,2023-January,Carbonear General Hospital,1,7,0.064999998,emerg.emerg
2023-01-26 11:00,2023-January,Carbonear General Hospital,1,7,0.074000001,emerg.emerg
2023-01-26 13:28,2023-January,Carbonear General Hospital,2,15,0.148000002,emerg.emerg
